text,racismo,Busca
"Fico puta que vejo as mina expondo o pai lixo que o ex é e vem nego comentar “ngm manda abrir as pernas pra qualquer um”. 
Até de fazer um filho. QUE É IMPOSSÍVEL FAZER SOZINHA. a culpa é da mulher que abre as pernas. agr o fdp que enfia a pica não tem culpa não. Se foder pra lá",0,3
Até na morte dos outros nego quer falar de 22. N da,0,3
Ontem a noite você pediu. uma oportunidade. mais uma chance. como Deus é bom né. não nego? Olha aí. mais um dia todo seu. que céu azul loko hein? Vamos acorda. agora vem com a sua cara. sou mais você nessa guerra. a preguiça é inimiga da vitória.. ???????????,0,3
Kkkkkkkk nem grávida nego quer perde a oportunidade ??,0,3
Brown falando no podcast que o Lula é o exemplo de uma cara que já foi herói de povo e virou um bandido e novamente está no poder. PORQUE AS PESSOAS TÊM MEMÓRIA CURTA. Por isso que o cara tem álbum com mais de 20 anos e nego vive a letra até hoje. ele sabe o que fala…,0,3
ainda bem q nem nesse ngc de “??” eu saio.n fico c ninguém e se eu fiquei.nego até a morte kkkkkkkk??,0,3
nao. nao vi isso sou cega nego até a morte,0,3
nego até a morte. CREDOOOO,0,3
"Eu não aprendo né. nego vai sempre valorizar mais os de fora do que quem tem que valorizar realmente . 
Mas no final cada um tem oq merece. quanto a isso eu fico tranquila .",0,3
tô sofrendo pq eu quero pq na hora q eu decidir ser fdp nego vai vê kkkkkkk,0,3
"nego tem A CARA DE PAU de responder meus storys como se NADA TIVESSE ACONTECENDO. pagando de sonso 
sai pra lá porra vc sabe o que vc fez e o pq de eu ter me afastado de vc. não vem pagar de simpatia pra cima de mim não pq na primeira oportunidade eu vo joga tudo na sua cara",0,3
"Eu já vi nego retardado... Mas esse lixo Aq tá superando
@g_vgouvea ",0,3
Nego. nego e nego até a morte.,0,3
Eu estou quieta na minha. não estou ficando com ninguém. estou na minha paz. pra nego querer vir falar de mim nessa porra,0,3
"Paulo Guedes fala em arrendar praias pra nego fazer hotel e pousada estilo caribe: MAS OLHA SO ESTE FDP ENTREGUISTA QUERENDO VENDER TERRITÓRIO NACIONAL. ABSURDO

Lula falando em nova ordem mundial. governança global e internacionalização da Amazônia: ...........",0,3
"Eu fui ao mercado de máscara pq minha amiga e minha mãe estão megagripadas. eu tô com um pouco de sintoma. e por via das dúvidas melhor proteger os outros.
Dai num corredor apertado um fdp parou na minha frente e ficou olhando pra minha máscara! Me deu um pouco de medo. não nego.",0,3
NEGO ATÉ A MORTE,0,3
Paga de amigão mas na primeira oportunidade fala mal. chora nego????,0,3
Por isso que eu falo… nego se doa demais por uma empresa que caga pra você. Por isso sou “fdp” na visão de muitos. Ela faltava pouco morrer por aquilo ali e agora meterem uma sacanagem dessa com ela.. Foda,0,3
"uma fome do cão mas me nego a gastar mais um tostão sequer hj depois de ter sido obrigada a pagar quase 40 reais pra n morrer de fome no almoço

bandejão fdp cuzao",0,3
bah mano que loucura. eu nunca vou entender como esses macho não consegue valorizar umas mina foda que tem do lado. por isso que me nego se envolver com esses lixo ??,0,3
eu não entendo o porquê de nego ficar reclamando da atual situação dos adc. Meu amigo. adc ganha jogo sozinho e tem fdp que fica chorando dizendo que a lane eh ruim,0,3
Tem umas pessoas q se perguntarem se eu já fiquei eu nego até a morte,0,3
Como tem nego escroto...dos dois lados...é galera comemorando a morte da Gal Costa por ela ser petista...agora é com a Isabel do vôlei.nego rindo.comemorando a morte dela pelo mesmo motivo...tá certo que discordamos politicamente.mas comemorar morte???Tá faltando HUMANIDADE!!!,0,3
nego até a morte isso aí,0,3
Nego que paga de bandido só pq fuma um prensadinho é foda,0,3
Peguei mesmo. mas se me perguntarem eu nego até a morte.,0,3
Ta doido ue consigo nao kkk um fala mal  do outro anda junto . separa da mulher o outro pega kkkk ainda tira ate foto junto q isso nego merece Oscar kk??,0,3
Nego chama de irmão. mais na primeira oportunidade tá na maldade. meus irmãos eu tlgd quem é neguin ??,0,3
"Eu já me entreguei de mais. já fui humilhada demais!.

E nego ainda acha que e marra?!

E postura!

Sem render pra fdp nenhum!",0,3
"Tem mó cara de bandido. na sombrancelha tem um corte. entre os dedos baseado e um sorriso que me fode
Esse trabalho eu não nego. se a polícia não pegar. pode deixar que eu pego (pego nada",0,3
"@Dra_Deolane
@DraDaniBezerra
@DraDayBezerra
Eita. até o Nego Di está falando que vc ficou famosa por conta da morte… https://t.co/3BsxBbyxls",0,3
"O nego pra conseguir invadir alguma rede social minha tem que ser bom pra cacete… então!?!
O cara é bom e fdp tbm.",0,3
caralho. nego é mt fdp.. maluco era gente boa pra crl,0,3
gente eu não sabia a dimensão de gente que me acompanha por aqui pq os perfil tudo fechado e eu só entro aqui pra falar merda e saio pelo amor de deus isso tudo que vcs tão vendo é um personagem ninguém me conhece se alguém falar que sim eu nego até a morte,0,3
Nego enche a boca pra falar merda e perde oportunidade de ficar em silêncio,0,3
A moral da história eh q nego fica folgado quando tu começa botando 1 dedo de cada vez tem que ser logo um fdp desde o começo pq se não nego fica mal acostumado,0,3
"1(uma) vez slipmami disse ""to reciclando piroca qq tem nada de novo tbt cm ele é foda ele tem o posto o fdp fode bem o nego tem o molho""",0,3
"Vamos acordar. vamos acordar
Porque o Sol não espera demorou. vamos acordar
O tempo não cansa ontem a noite você pediu
Você pediu Uma oportunidade mais uma chance
Como Deus é bom né não nego?
Olha aí. mais um dia todo seu
Que céu azul louco hein?",0,3
nego até a morte ??,0,3
KKKKKKKKKKKKKKK se perguntarem eu nego até a morte. se alguém contar é mentira. se alguém escutou era outra pessoa. mto simples,0,3
"bizarro oq a gente vive atualmente mané 
muita hipocrisa e falta do q fazer 
nego fala mal da vida do outro mas tá c sua no lixo",0,3
"a população iguaiense é movida a:
eu condeno e nego até a morte. mas eu faço escondido.",0,3
A narrativa sobre a morte dela foi muito rasa e rápida. não nego que fiquei em choque e que imaginei uma cena foda. mas queria saber o que a Kat sentiu enquanto isso rolava,0,3
"Ihh jao nego tá só de ??
Fdp n desejo mal a ngm mas tomara q um caminhão passe por cima ou a tropa vai passar ""N$""",0,3
Ou nmrl o dia inteiro só ouvi papo de morte e nego doente sinto q vem alguma merda aí,0,3
"Mnr Pprto.vou ficar suave assim mesmo ..
Parei de moralzinha pra nego que é fdp cntg",0,3
"POUCAS COISAS NA VIDA ME IRRITAM TANTO QNT NEGO PAGANO DE NOIA
SERIO PQP
Qr parece drogado irmão? Não posta. Qm usa droga msm. chera pó. bafora loló (????) . injeta heroina q seja sla fds. NAO POSTAM. pq td mundo sabe q é ridículo e é ainda mais pessimo qnd é só pra se paga.
Pare",0,3
"Tem FDP que nem sequer foi melhor que Eusébio. e nego já coloca pra discutir com Pelé. Maradona. Zico. Garrincha.

E pergunta: quantos aqui conhecem Eusébio?",0,3
cara n consigo entender nego que nasce com a porra toda na mão podendo ir estudar fora se aprimorar sabe ter umas experiências bolada e simplesmente caga pra isso e nós pobre só querendo UMA oportunidade...,0,3
Eu me nego a acreditar que todo esforço que tô fazendo só tá me resultando a chorar e sentir um lixo todos os dias .,0,3
Pedi um lanche e veio horrível cara. nego acha que dinheiro vem do céu. Eu fico puta em gastar com lanche ruim. sensação que joguei dinheiro no lixo ??,0,3
"assim. o show do matue e do teto foi muito foda. mas tinha muito muleque empolgado. metade ali só conhecia ""maquina do tempo"" ou ""m4"". quando o tue cantou a morte do autotune. tinha nego mexendo no cllr do meu lado....??????",0,3
Nego pagando de bandido em encontro de moto kkkkkkkkkkkkkkkkkkk chego logo minha família ??,0,3
Eh boy. é muita merda na cabeça mesmo né. Feriadão. nego vai para o sol com bglh de política. vai viver fdp,0,3
Eu nego até a morte,0,3
Tô morrendo de saudade. porém me nego até a morte. Não vou mandar msg,0,3
dependendo do q acontece eu nego ate a morte envolvimento,0,3
Eu iria no show da pipokinha mas se me perguntarem eu nego até a morte,0,3
Quando sou bonzinho. nego fala mal de mim. quando sou FDP. nego me procura e fala que sou gente boa. Difícil entender!,0,3
eu nego até a morte e dps nego dnv.,0,3
"[15/11 12:32] ????: oi deus. sou eu de novo
[15/11 12:33] Nego ??: Vem morar com seu namorado q é sucesso

o Alex não perde oportunidade KKKKKKKKKKKKKKKKKKKK
",0,3
Nego até a morte. mas sinto falta,0,3
Quando eu começar a ser fdp aí é quero ver nego vir reclamar,0,3
Ideia de date: Assistir com seu nego e brigar com ele toda vez q ele concordar com as atitudes fdp do povo ,0,3
"Só ensinando nego a ser um lixo e a pisar um no outro. 
@manobrown
 
@emicida
 
@criolomc
 
@Marcelodedois
 
@marcelofalcao
 Mudaram uma geração POSITIVAMENTE com as letras de suas músicas.

Daqui há 10 anos como vai estar a mente das pessoas que ouvem vocês?
@FilipeRet
 
@mc_maneirinho",0,3
mas qual eh o tesão q nego sente em vacilar cmg puta merda. eu tenho q ser uma fdp,0,3
ontem a noite você pediu. você pediu!!! uma oportunidade. mais uma chance. como Deus é bom né não. nego?,0,3
Nego paga de irmão mas é um fdp,0,3
para de pagar de bandido nego. tá feio,0,3
Eu devo ser uma vagabunda. que ando achando dinheiro no lixo pra tá comprando as coisas pra nego tá destruindo! Vtmnc ??,0,3
"reino na terra. comando é da guerra. na terra 200 homens.
pô nego safado. sentença de morte. ele traiu o próprio nome.",0,3
Se falarem eu nego até a morte,0,3
pq quando o mlk bonsinho smp se fode?? e dps q ele é fdp uma vez nego crusifica ele???,0,3
Esse lixo de trend de cantar músicas com voz grave tá estragando muita música boa. nego conseguiu estragar take me to church. se fuder,0,3
Tem q pedi moral po tcp q comia ela agora acaba as coisa porcausa desa garota vai acabar não nesa dae deve ter nego dentro do cv d contato com tcp eos crlho vai fica fudida só vai tenta forja o homim ñ pá ela é lixo toda vida ñ raspa a bceta não joga uma marka ainda e mandada kkk,0,3
É cada nego fdp q eu ando. mas é tão daora KKKKKKKKKKK @_lufelipe10,0,3
"a pior parte de vender ingresso eh fazer a pessoa confiar em vc por conta de nego fdp que da golpe
mas depois que vc fideliza a pessoa eh so amor e love",0,3
Todo castigo pra nego fdp é pouco,0,3
Pro nego safado. sentença de morte ele traiu o próprio nome,0,3
nego quer apontar o dedo sem saber do que eu passo. não desejo o mal. desejo o que você merece ????,0,3
Se alguém perguntar. eu nego até a morte,0,3
Nego se humilha só pra ter a oportunidade de humilhar. ta achando que é playground? Mec kkkkkk,0,3
Essa região infelizmente não merece um evento com esse porte! O povo não sabe curtir um evento desse a realidade e essa pô! Em dia de evento os cara tudo vira bandido (parente) tudo valentão. e foda pior que e nego das comunidades perto mesmo que acaba com o evento pior e isso,0,3
"td mundo diz que é melhor eu esquecer pq vc não me merece
e sempre me procura qnd te convém
eu não nego. aceito",0,3
Ontem perdi meu cartão no Uber e o fdp gastou 400 reais sem pena no posto de gasolina. nego n tá nem aí pro próximo que mais e que se fod ????,0,3
"Fico puto com nego adotando identidade marxista porque ""ain meu chefe é escroto""

Meu irmão em Cristo. é justamente pelo mercado ser livre que tem outros chefes concorrendo com o seu e você tem oportunidade de trocar. desde que não seja um inútil incompetente

Para de choro",0,3
Nego(a) voltou a me stalkear no instagrola. imagino a frustração da pessoa ao ver que o mesmo lixo que posto lá eu… https://t.co/DTxEIHY5TB,0,3
nego ve minhas msg no wpp nao responde ai eu mando oi nem olha msg de tras fdp malditos,0,3
E se descobrirem eu nego tudo até a morte ??,0,3
A primeira arma que te leva a morte é mulher. e nego emocionado não sabe quando vai saber já virou lembrança,0,3
tem pessoas que se me perguntarem se eu já transei eu nego até a morte,0,3
vc só tem valor de vdd quando vc é ruim. quando vc fica agindo de má fé tlgd. ninguém sabe reconhecer nd de bom q v… https://t.co/SsUMDuQi4q,0,3
enqt elas se gabam por terem te comido.. eu nego ate à minha morte,0,3
nego até a morte ??,0,3
Tem dois dias que tô me obrigando a comer alguma coisa. não sinto fome...  Daí agora de noite deu teto preto. na me… https://t.co/ftJtP4Bjy7,1,3
"se tem uma coisa que eu odeio começa com ""PRE"" e termina com ""TO"" isso mesmo preconceito",1,1
amo os negros são tao gnt boa. é uma pena q pararam de vender,1,1
orgulho de ser BRANCO,1,1
hoje em dia até dizer que tem orgulho de ser branco é racismo aff vcs,1,1
por que eu não posso chamar ele de PRETO se ele me chama de BRANQUELO AZEDO,1,1
NÃO SOU PRECONCEITUOSO até tenho uma empregada negra,1,1
vc é um negão de tirar o CHAPÉU,1,1
racismo está nos olhos de quem vê,1,1
~*~*~*~ vOcÊ é NeGrA mAs AtÉ qUe é BoNiTa ~*~*~*~,1,1
a solução para o racismo é PARAR DE FALAR SOBRE ELE foi o morgan freeman q disse,1,1
POR QUE SÓ TEM GLOBELEZA MULATA ISSO SIM É PRECONCEITO BRANCA NÃO SABE SAMBAR NÃO É ISSO ?????????????,1,1
nada contra negros mas minha filha não vai trazer bandido pra casa não...............,1,1
Fui à praia hj voltei neguinha rsrsrs,1,1
essa gente que quer combater o racismo mas diz q por uma pessoa ser branca ela não pode fazer x coisa.....tipo se vestir de iemanjá,1,1
N sou racista pq racismo É CRIME e crime é coisa de pretokkkkkk,1,1
Batom vermelho só é bonito em gente branca,1,1
Vcs não percebem que o racismo acabou com o fim da escravidão???,1,1
"""83 negros mortos por dia no brasil"" e os brancos não morrem também???",1,1
fui na 25 de março hj e nossa gente como é difícil ser índio no brasil viu.... tem ate q vender pulserinha,1,1
jApOnÊs AbRe TeU oLhO,1,1
@pj_igor os negros não vão gostar.,1,1
Nada contra negros mas EU PREFIRO aquele branquelo palmito cor de leite pra bejar na boca rsrs,1,1
odeio gente que fala que so pq a iggy eh branca ela n pode cantar rap mano QUE,1,1
@linknpacto pq você aprendeu a gostar de branco e vê negro como não-atraente inconscientemente. culpados: mídia. família. brancos em geral.,1,1
reclama de racismo........mas e as cota hein miga? só privilégios,1,1
vamo ser negro mas nao vamo abusar ne,1,1
aff pq vc pinta o cabelo........td mundo sabe q vermelho e loiro só fica bom em tom de pele clara,1,1
tava me inscrevendo no Sisu e não achei a opção cota para branco.... MEC assim n da pra te ajudar miga,1,1
nada contra negros mas nada contra usar desodorante tb ne,1,1
Tinha que ser preto (nada contra)))),1,1
"""""""""""nao é que eu sou racista mas ele é  negro""""""""""",1,1
a cota de negro aumentou nesse BBB né,1,1
@mismuscaria ele quis dizer que o negro construiu a faculdade.,1,1
ai tem muito preto no bbb nem vo assistir kkk,1,1
..... os negros que estudem eu estudei  .........,1,1
@pj_igor o adreanu é negro,1,1
@gabrisinhas @LeoLimaDuarte o meu mundo é bem real. já o seu parece conto de fadas. já que a vida de negro é bem mais fácil.,1,1
@gabrisinhas @LeoLimaDuarte racismo inverso é mimimi de branco. deus é uma palavra que existe. mas deus não existe miga,1,1
racismo inverso existe sim veja a sintaxe da palavra.........,1,1
@gabrisinhas @LeoLimaDuarte vc acha que o racismo é culpa dos negros agora?,1,1
sai ow não sou tuas nega,1,1
@jotap_rios samba é cultura negra. independente se o negro não saiba sambar. brancos podem sambar. mas não podem representar o samba.,1,1
RT @_cinnamongirl: eu toda vez que vejo alguém falando que racismo inverso existe http://t.co/LIEJJCUlVy,1,1
negras. queimem seus sutiãs. vocês estão se apropriando da cultura branca norte-americana!!!,1,1
@gentebranca1 negras não pode pintar cabelo É APROPRIAÇÃO O K http://t.co/bC5yqdB78f,1,1
@adiosiago @amandassini quando branco acha que racismo é coitadismo só me dá mais vontade de continuar com o perfil,1,1
Hoje em dia não pode mais praticar genocídio numa igreja que já é racismo,1,1
Porra!!! Que programa racista esse #Esquenta !!! Só tem negros! Não tem um dedicado a loiras!!!!! Sou discriminada!!!!!,1,1
"meritocracia: existe
racismo: não existe since 1888",1,1
"já falei que não sou racista porra
mas...",1,1
edai que o ministério do temer não tem mulheres nem negros??? eles não fizeram por merecer ue,1,1
edai que o trump nao gosta de latino?? ngm é obrigado a gostar de alguém nao,1,1
"RT @direitafalando: hj vou prestar queixa por ter sido vitima de racismo inverso
me chamaram de branco azedo",1,1
Vou repetir a pergunta pq tem uns nego q são burro pra caralho. Qual vc comia (com o pau. o seu) primeiro?! https://t.co/cp160Cf9OP,1,1
agora sim esse latinos imundos vão parar de tentar entrar nos EUA #Trump,1,1
"mas é claro que eu posso ir pra disney tranquilo
não sou latino. sou branco",1,1
gente eu não sou latino só por ter nascido no brasil né. latinos são sujos. eu tomo banho,1,1
quando os mexicanos querem entrar nos eua pra roubar emprego https://t.co/0Bf0MHjjpI,1,1
Enfia os 7 dedo no cu. argentinos fdps,1,1
"Fico imaginando se o @omelete realmente acha que se mulheres negras q não ""chegaram lá"" por sofrerem racismo são ""vitimistas"".",1,1
"Acabei de ouvir uma cigana dizer q ""os chineses são um povo sujo e sem higiene q vive e dorme em qualquer lado"".
O cliché morreu hj às 16h09",1,1
Depois do Mexia e do Catroga. chineses preparam-se para contratar Mitroglou. Querem tirar-nos tudo. até a Luz que nos ilumina...,1,1
"Fátima Bernardes não pára de repetir ""o estrago que o homem branco causou"" ao chegar no Brasil. 
Vai estudar. vai. sua besta!",1,1
RT @joaomhenrique: João Braga esclarece que houve uma troca de envelopes e que afinal adora pretos e paneleiros.,1,1
"@msantoro1978 assim como todo refugiado sírio é um terrorista infiltrado. todo venezuelano é um chavista.
Assim será sob o temerismo.",1,1
"@sosracismo sempre a fazer-se de vítima e a ameaçar com queixinhas por ""racismo e xenofobia"". Debatam como homens! _ https://t.co/hqINbq0XsB",1,1
ent fufas e pretos quem mais adormeceu?,1,1
"DEFENDENDO AS BRANCAS E LOURAS .
CONDENANDO O NEGRO. 
RACISMO. ATÉ QUANDO? https://t.co/qKdhMDYor0",1,1
"RT @JOAQUINVOLTOU: DEFENDENDO AS BRANCAS E LOURAS .
CONDENANDO O NEGRO. 
RACISMO. ATÉ QUANDO? https://t.co/qKdhMDYor0",1,1
"E depois reclamam da ""solidão da mulher negra"". sendo chata assim quero ver quem que namora esse traste https://t.co/dYZMUifyvL",1,1
@bento__9 @aloaloads isso e racismo pos anoes pretos fufas gays e shemales simao,1,1
RT @arabiangirlxx: Tipo a doença mais comum em Angola é catinga . Os pacientes entram 'Médico . tenho catinga o que faço?' Nada filho.não t _,1,1
2 FUFAS CONTRA UM PRETO TODO BACA,1,1
"BRANCO RICO COM PROBLEMA NA JUSTIÇA: 
PODE TIRAR PHOTO SIM
NEGRO COM PROBLEMA NA JUSTIÇA: 
VERGONHA TIRAR SELF COM _ https://t.co/RmvX3uI6zi",1,1
"Os pretos são criminosos
As gajas com decote são sluts
Os bissexuais são indecisos
Os refugiados não merecem uma oportunidade de vida",1,1
@MateusPapini @AlexiaTonetti frescura no cu dessas nega do mov. negro,1,1
"RT @JOAQUINVOLTOU: BRANCO RICO COM PROBLEMA NA JUSTIÇA: 
PODE TIRAR PHOTO SIM
NEGRO COM PROBLEMA NA JUSTIÇA: 
VERGONHA TIRAR SELF COM ELE _",1,1
Internet 2017: Um negro a chamar ironicamente sua namorada de 'preta' virou motivo para o movimento negro pautar e _ https://t.co/3TdJvRQ0GD,1,1
@vanzkafka eu entendi que o cara é obrigado a querer por ter a cor de pele diferente...,1,1
"""Malditos chineses nos ensinando malditas lições que não queremos aprender!"" https://t.co/7adaCrTzES",1,1
"""os funcionários mataram o menino no Habib's pq ele era negro e pobre""
Hahahahhaha como se os funcionários do Habib's fossem ricos",1,1
"A esquerda reclama das coisas inventadas pela própria esquerda:
Racismo. homofobia. machismo. nazismo. cultura de estupro e luta de classes.",1,1
RT @dexmagazine: Presidente da África do Sul pede confisco de terras de pessoas brancas | https://t.co/QruyRMyl8A https://t.co/DOAZeHnpA4,1,1
Minha filha de 14 anos está sofrendo bullying. Sofre desde os 8 anos. Pq tem cabelo de preto. pq é gorda. pq é feia... Pessoas. parem.,1,1
@wtvritals tipo eu nao quero saber se os brancos. em angola. foram assassinados. quando a metrópole fez ainda pior aos nativos,1,1
Agora não entendo mais nada branco não pode namorar com negra ? Ue ? Mais vão termina o colégio e pega uma vaga no Mac!!! Valeu,1,1
RT @devilshug: meudeus que FARDO deve ser ter nascido hétero e branco aff que tragédia grega isso,1,1
RT @devilshug: as pessoas hoje em dia te falam td hora pra vc amar quem vc é e se aceitar. mas se vc for BRANCO & HÉTERO VC NÃO DEVE FAZER _,1,1
RT @spitittout: Desde qnd é que um preto pode ter mais dinheiro que um branco. sem sentido https://t.co/HyTvpa1xcG,1,1
RT @Itspedrito: dizem que asiatico eh tudo igual mas vcs ja viram homem branco malhado nos blocos de carnaval??????? https://t.co/aAzTey0jbA,1,1
"Em campo de novo. pode vir. tem vitória
A maioria é o povo. só quer fazer o bem
Nego faz refém. os branco que aqui tem",1,1
RT @pqmorilu: Sou o Branco msm https://t.co/cudfMPX9Vv,1,1
@digitalbath__ @__m00nchild esse branco de merda....,1,2
"Segue minha página de shitpost @user
Mas é de humor negro/shitpost então se tu não gosta sai

Eu divido essa página com a minha melhor amiga segue ela tbm @user :&gt.",1,2
@user @user fala barro preto!!!!!!!!!!!,1,2
@user Isso mesmo. Chamem negros de neguim.  mandem todos tomar no cu. digam que só tem puta. e não esqueçam de falar das mocreias. Ah e tem que chamar todo mundo de analfabeto funcional com toxoplasmose.  A não ser os que acreditam em terra plana e pezao.,1,2
vou me afogar do lado desse nego. que issoooooo,1,2
"TEM COISAS ... ""Que só um NEGÃO pode fazer pelo seu cu. 
#SINDICATODOSDIVULGADORES 
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
Apoio: @user https://t.co/GFBMhCWHxi",1,2
vai toma no cu raça desgraçada,1,2
kkkkkk eee negãoo,1,2
@user teu cu msr preta??,1,2
@user @user vai caçar uma rola. vai mulambo.,1,2
@user @user @user SÓ drogado noiado.não vão convidar a escrava Isaura. não perceberam que hoje vcs artistas defensores do socialismo viraram chacota.não influenciam ninguém além da turminha insana .não tem efeito na maioria do povo os protestinhos seus hipócritas.,1,2
rt @user @user esse nego ta numa balaca nunca antes vista ??????,1,2
@user indios se acham mais que todos certo fez o ministro,1,2
@user kkkkk da em nada pretinho. tmj??,1,2
que preto do caralho. vai se fuder,1,2
Eu amo esses vídeos. pq mostra pra esses racistas otários q se tivesse uma raça dominante não iam ser os descendente de europeu de 1.75 barrigudos. e sim os negão de 2.10 e por isso eles podia só aceitar q todo mundo é igual e parar de ser idiota https://t.co/SCq84ks0OH,1,2
ele ainda esperou o cara abrir a porta. puta negão kkkkk,1,2
"o paulo chegou aqui em caaa falando que tava com saudade me deu um abraço e um beijo na cabeça e depois falou ""macaca"" de lei né",1,2
@user kkkkkkkkkkkkkkkkkkkkkkkk kd as macaca loka q hoje eu tô na agressividade kkkkkkkkkkkk só cacetada ????,1,2
tinha que ter jogado esse branco fdp embaixo do trem,1,2
@user @user pretinho perverso,1,2
rt @user que ódio disso. pq o cara não jogou o branco escroto no trilho?? affs https://t.co/kag7fe6sfg,1,2
num da p entendeee ocs pagando pau p esse neguim,1,2
remediado. na maioria um “lixo branco” sem cultura e sem grandes esperanças na vida. que. de repente. pode se ver como protagonista de alguma coisa. Ao se definir como conservador e de direita. se sente como alguém que “protesta”. um pequeno herói. supostamente +,1,2
@user eu nem digo nada porque se não é coisa de branco. mas é ridículo,1,2
@user nega é falsa hein. pqp,1,2
satisfação da porra quando o django mete o cassete nos brancos.,1,2
nego leva horas pra responder na tl e ainda tem a cara de pau de ficar na tl falando que não tem ninguém pra conversar,1,2
nego falando q to vendendo drog kkkkkkkkkkk sai p lá invejoso pau no cu,1,2
@user Coe cr. sei que não tenho nada haver cm sua vida. mas para de dar Ibope. nego gosta disso. quanto mais tu render assunto. mas elas vão tá achando que tu tá se importando e mais vao falar. manda essas porra procurar uma calcinha pra lavar. vive sua vida cr. você merece .,1,2
@user Branco tem muito q se fuder mesmo. tu n vê um preto fazendo essas graças. cada vídeo de branco fazendo essas babaquices q eu vejo. sinto mais nojo de ser branca. só vergonha alheia da minha cor,1,2
depois diz que preto se vitimiza se foder,1,2
gosto das pretinha com transas  ????,1,2
ai vai toma no cu moro eu fico indignada quando nego ta na tpm ou seja lá o q for e vem de putaria pro meu lado falta derrubar sangue na minha boca por nada se fude ninguem tem culpa se a vaginilda ta sangrando,1,2
Desgoverno da destruição. esconde dados !. estamos sendo enganados e roubados de todos lados e agora a certeza que esses covardes vão manipular dados para apresentação da falsa realmente.. até o presente mostrar o contrário a destruição visível do país.!. #ForaBol?onaro,1,2
"@user duvivier kkkkk ninguém conhece vc. trouxa PTralha ??????! Os  ""Paraíbas"" e o Brasil amam o Mito @user É o fim do PT e da boquinha do tal duvivier @user @user @user @user RT @user @user Baiano é inteligente ?????? https://t.co/gPmzt3xvJw",1,2
“nordestino” como se todo nordestino fosse igual,1,2
a pão careca passando na telinha de vcs ?? https://t.co/eu7z98zxhk,1,2
Não tenho paciência pra branco no rap juro mano. acho que me fechei na minha bolha social com conhecidos brancos que assimilam tudo dentro do hip hop de maneira correta e quando me deparo fora desse bolha vejo uns caras falando uns bagulhos que me dá vontade de mutilar meu pênis,1,2
"@user calma. ""negro""????",1,2
@user esse idiota! só os inocentes que assiste aos vídeos desse cretino. mas já estão aprendendo.,1,2
rt @user tapa na cara sem mão . esse urubuzinho já tá passando vergonha já pqp https://t.co/ueplivsmpn,1,2
@user ilusão é lixo neguin kkkkkkkkk,1,2
"Passivo sofrendo no pau do negão. Olha o tamanho desse pau.

@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user https://t.co/UzxnBsk93x",1,2
"Serio que voces querem fazer a gente acreditar que imposto baixo é ruim? Serio mesmo?

Vão tomar no cu vão. Sub-raça maldita https://t.co/QYM8mSCSdD",1,2
@user me admira ngm ter ido pra cima desse branquelo fodido,1,2
@user nega pqp. meu sonho demais,1,2
quase matou no nego kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,1,2
macaca veia,1,2
pqp nesses nego divulgando bar do rosa como baile,1,2
@user carai neguinho essa foi de fude,1,2
a partir de agora eu só socializo com preto pq puta merda branco não tem salvação mesmo,1,2
cheguei à conclusão que meu ponto fraco é as pretinha ??,1,2
@user sabado que vem neguinha vai ta me enchendono saco pra sair,1,2
rt @user se fudeu. branco desgraçado https://t.co/bcxzircbbj,1,2
rt @user eu to falando que essa macaca vai ser horrível e ngm ta acreditando,1,2
acho que branco escroto tem mais que tomar no cu msm. mas nunca vou vibrar com violência assim não.,1,2
@user @user Pará tava no Flamengo titular desde 2014 rondinei desde 2016...  Vários perebas Vaz rever Marcio Araújo... Como é que ganhar kkkk Fla agora que está contratando jogadores decentes..,1,2
toddy só faz eu passar vergonha kkkkkkkkkkkkk,1,2
"@user ???????????
xadrez no verdinho",1,2
"@user é o pet da draculaura (pesquisei pq fiquei confusa de ser a forma dela morcego)
a boneca preta da direita é custom n existe isso ai. fake news",1,2
rt @user @user nao sei . pra mim todo japones que é comunista é burro... uma coisa q meu pai ensinou kk,1,2
@user vc acredita? eu nao consigo nega só quando a miley mesmo falar,1,2
marielle franco pode virar nome de avenida em caruaru https://t.co/eq8pn8cvfl https://t.co/iiz8iwwxak,1,2
@user @user minha amiga é igual a você só que morena! haha https://t.co/zgxjnmrgxr,1,2
eu ai me agarrava nessa infeliz e descia unhada e tapa nela vsf fã coreana nao tem um pingo de simancol,1,2
@user Ao invés de verde e amarelo deveríamos sair vestidos de negro como em 1963! Um aviso de que nossa paciência chegou ao fim #STFVergonhaNacional,1,2
caralho meu chefe é o loco mais boçal que existe tomara que exploda,1,2
@user @user @user @user Não vejo nenhum assalto ou latrocínio na sua foto de perfil. claramente não há criminalidade no Brasil.,1,2
@user meu atual cep n ? justificativa pra tu ficar passando pano pra branco ot?rio. vai ouvir outra porra mlq. abra?o,1,2
@user calou . puta,1,2
@user @user @user dudu ppp e suas bo?alidades.....babaca.,1,2
"@user vc tem uma vontade imensa de dar esse ""donut queimado"" para o....deixa pra l?......",1,2
@user ind?gena esse que ? um safado sem vergonha. militante do pt ??,1,2
